,a0_sys_0,a0_sys_1,a0_sys_10,a0_sys_11,a0_sys_12,a0_sys_2,a0_sys_3,a0_sys_4,a0_sys_5,a0_sys_6,a0_sys_7,a0_sys_8,a0_sys_9,acos2_sys_0,acos2_sys_1,acos2_sys_10,acos2_sys_11,acos2_sys_12,acos2_sys_2,acos2_sys_3,acos2_sys_4,acos2_sys_5,acos2_sys_6,acos2_sys_7,acos2_sys_8,acos2_sys_9,acos_sys_0,acos_sys_1,acos_sys_10,acos_sys_11,acos_sys_12,acos_sys_2,acos_sys_3,acos_sys_4,acos_sys_5,acos_sys_6,acos_sys_7,acos_sys_8,acos_sys_9,pt2_bin,q2_bin,x_bin,z_bin,a0_sys_sector,acos2_sys_sector,acos_sys_sector
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,1,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,1,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,1,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,1,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,1,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,1,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1,0.0,0.0,0.0
40,8746.5068359375,3278.467041015625,27079.087890625,720.20654296875,327.5189514160156,932.5414428710938,26665.7421875,589.4461059570312,5008.6728515625,6321.08349609375,5585.8212890625,6196.73486328125,11644.236328125,0.020388681441545486,0.006947516929358244,0.074571393430233,0.0002507812750991434,0.0009679155191406608,0.0027582466136664148,0.037724800407886505,0.0023927632719278336,0.008146285079419613,0.018627513200044632,0.009178115054965021,0.017704468220472336,0.037076760083436966,0.06663626432418822,0.025565652176737785,0.2766703963279724,0.00561615126207471,0.002734462497755885,0.008132828399538994,0.15991181135177612,0.005427888128906488,0.028841214254498482,0.057055681943893426,0.03335518389940262,0.05259545892477036,0.1113954335451126,0,0,0,2,0.0,0.0,0.0
41,4940.0849609375,322.3509826660156,0.0,2.2957592010498047,10.831562995910645,6.419963359832764,1914.9532470703125,233.7999725341797,869.24609375,418.0907287597656,882.361083984375,539.22265625,200.78805541992188,0.0012129002716392279,0.0005624914192594588,0.0,0.0007299068965949117,6.0031339671695605e-05,0.00036577763967216015,0.0019805259071290493,0.00034352007787674665,0.00013176561333239079,0.002379003446549177,0.0006776798982173204,0.00031744598527438933,0.0007438898901455103,0.001354182604700327,0.00013374332047533244,0.0,0.00029587725293822587,0.00033838942181319,0.0003625504905357957,0.002923797117546201,0.0001116567145800218,0.00024011125788092613,0.003581480123102665,9.372870408697054e-05,0.0008831106824800373,0.00177157879807055,1,0,0,2,2366.2051035324725,0.011822397180171536,0.03708293166700096
42,2520.717041015625,194.06570434570312,0.0,1.8199399709701536,6.892292499542236,9.38186740875244,1207.935791015625,134.88749694824222,461.7093200683594,140.78086853027344,423.7134399414063,368.4346923828125,98.02753448486328,0.0012498149881139398,0.0007228230824694037,0.0,0.0016759362770244481,0.00011548052134457976,0.00037168437847867613,0.0018025452736765144,0.000346991466358304,0.00022017023002263159,9.967470396077259e-05,0.0004427648964338005,0.0007859979523345827,0.0003924975753761828,0.001127459341660142,0.0008404785185121,0.0,6.282197136897594e-05,5.7494675274938345e-05,0.0004918990307487547,0.0036006888840347533,0.000394524511648342,0.00013644831778947264,0.00096552271861583,0.000560225045774132,8.872166654327884e-05,0.0006027816561982036,2,0,0,2,1151.762811904174,0.0,0.0
43,1031.4029541015623,74.02877807617188,0.0,1.236426830291748,0.6053698062896729,5.640313148498535,358.571533203125,58.24811553955078,169.39109802246094,39.71928405761719,158.6320037841797,167.0730743408203,33.02423858642578,0.0005792282172478735,0.0006027317140251397,0.0,0.0040647080168128005,0.00044631425407715136,0.0002202271425630897,0.0028913056012243032,0.0004045735986437649,0.0003726370632648468,0.001329990802332759,0.0005424561677500607,0.0011520134285092356,0.0002960250712931156,0.000960115168709308,0.0008938059327192606,0.0,0.00029257099959068,0.00012966996291652322,0.00026326041552238166,0.003807965433225036,0.0005278273602016269,8.828089630696923e-05,0.0008577845874242486,0.00012516879360191524,0.0011920118704438212,0.0009587961831130087,3,0,0,2,447.5810203915835,0.0187209113487596,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,191.5799371253161,0.0,0.010637440992541368
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,2,51.722503018412354,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,2,19.695687999930808,0.0,0.01648669664789128
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,2,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,2,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,2,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,2,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,2,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,2,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,2,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,2,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,2,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,2,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,2,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,2,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,2,0.0,0.0,0.0
60,4026.763916015625,259.59246826171875,2032.0267333984373,58.45257949829102,1.9473977088928225,4.211659908294679,5467.1796875,219.8622589111328,963.9872436523438,234.5655975341797,2023.1580810546875,530.7982788085939,466.5783386230469,0.009744533337652685,0.002911625662818551,0.0319380909204483,0.0039357319474220285,0.00039037343231029814,0.00014036054199095815,0.0526273176074028,0.0025646486319601536,0.004457932896912098,0.022087205201387402,0.009962858632206915,0.00977280642837286,0.006831040140241385,2.9736032303162574e-08,3.387525282505522e-08,1.7133342522512864e-09,2.9901926268394163e-08,2.7339021713146394e-08,4.8586610290612946e-08,2.8133587903766966e-08,2.1111157266773258e-08,4.3831889229295484e-08,2.566477341758855e-08,5.674867153970808e-08,2.9140357682422288e-08,2.247935704247084e-08,0,0,0,3,92206.50418426938,0.0,0.0
61,2562.79248046875,121.6261215209961,4492.36083984375,20.632537841796875,15.57559871673584,8.867772102355957,687.885986328125,94.55036163330078,470.0447998046875,442.56060791015625,534.2631225585939,295.3216247558594,182.83621215820312,0.0018490519141778352,0.0006541213369928299,0.04177254810929298,0.0005340060451999307,4.5579407014884055e-05,0.0003413344675209373,0.0044484948739409455,0.000185796627192758,0.00014479309902526438,0.0074639800004661075,0.0008872741600498557,0.0008645359193906188,0.001100802212022245,6.18101525518e-09,7.107045507659394e-11,0.12393879145383835,3.819689897710532e-09,7.342515484509704e-12,1.9552466590244682e-10,8.324406441939658e-11,1.048565412276048e-08,1.993676779221687e-09,3.603469744817289e-09,4.800545294614268e-09,8.441584653517963e-10,6.543734443198447e-10,1,0,0,3,2094.593601188445,0.09453133723124843,0.144778274151651
